390	cerno	0.034889	62.71	
391	transeo	0.034815	62.75	
392	praesens	0.034815	62.78	
393	uterque	0.034741	62.82	
394	maneo	0.034517	62.85	
395	nuntio	0.034369	62.89	
396	infinitus	0.034294	62.92	
397	vivo	0.03422	62.95	
398	nego	0.034071	62.99	
399	motus	0.034071	63.02	
400	relatio	0.034071	63.06	
401	utor	0.033848	63.09	
402	pecunia	0.033848	63.12	
403	censeo	0.033773	63.16	
404	divino	0.033327	63.19	
405	mater	0.033253	63.23	
406	libertas	0.032881	63.26	
407	quin	0.032806	63.29	
408	dubius	0.032806	63.32	
409	instruo	0.032658	63.36	
410	patria	0.032583	63.39	
411	hispania	0.032509	63.42	
412	pectus	0.032434	63.45	
413	comitium	0.03236	63.49	
414	sanguis	0.03236	63.52	
415	persono	0.03236	63.55	
416	fors	0.032286	63.58	
417	decerno	0.032286	63.62	
418	caedes	0.032211	63.65	
419	audeo	0.032211	63.68	
420	ulter	0.032211	63.71	
421	vita	0.032211	63.74	
422	sol	0.032137	63.78	
423	orior	0.032062	63.81	
424	infero	0.031988	63.84	
425	confero	0.031988	63.87	
426	consto	0.031988	63.9	
427	pedes	0.031988	63.94	
428	deficio	0.031765	63.97	
429	par	0.031691	64.0	
430	fortis	0.031616	64.03	
431	poena	0.031616	64.06	
432	decem	0.031467	64.09	
433	procul	0.031393	64.13	
434	gloria	0.031319	64.16	
435	armo	0.031244	64.19	
436	sustineo	0.031244	64.22	
437	gallia	0.031244	64.25	
438	divina	0.031244	64.28	
439	communis	0.03117	64.31	
440	via	0.030872	64.34	
441	paro	0.030872	64.38	
442	timeo	0.030872	64.41	
443	mora	0.030798	64.44	
444	diverto	0.030649	64.47	
445	amicus	0.030649	64.5	
446	divido	0.0305	64.53	
447	crimen	0.0305	64.56	
448	pervenio	0.030426	64.59	
449	pes	0.030277	64.62	
450	civitas	0.030277	64.65	
451	pompeius	0.030203	64.68	
452	uester	0.030203	64.71	
453	fere	0.030128	64.74	
454	scipio	0.030128	64.77	
455	moenia	0.030054	64.8	
456	cornu	0.02998	64.83	
457	uelut	0.029905	64.86	
458	traho	0.029831	64.89	
459	nemo	0.029682	64.92	
460	constituo	0.029459	64.95	
461	appello	0.029384	64.98	
462	tot	0.029384	65.01	
463	augustinus	0.029384	65.04	
464	diu	0.029236	65.07	
465	tunc	0.029236	65.1	
466	animal	0.029236	65.13	
467	aio	0.029161	65.15	
468	impero	0.029012	65.18	
469	extemplo	0.028938	65.21	
